Stand_GNN,SoilName,PctOfStand,Climate,BaselineSed,TrtIn2025,SedSpikeIn2025,TrtIn2045,SedSpikeIn2045
Stand_244_GNN_25253,Dinzer,,,,,,,
Stand_7_GNN_20863,Dinzer,,,,,,,
Stand_214_GNN_13239,Minkwell,,,,,,,
Stand_287_GNN_14452,Dinzer,,,,,,,
Stand_287_GNN_14451,Dinzer,,,,,,,
Stand_104_GNN_13091,Dinzer,,,,,,,
Stand_283_GNN_136333,Minkwell,,,,,,,
Stand_124_GNN_140908,Minkwell,,,,,,,
Stand_33_GNN_24240,Dinzer,,,,,,,
Stand_24_GNN_24218,Dinzer,,,,,,,
Stand_283_GNN_13333,Minkwell,,,,,,,
Stand_143_GNN_14346,Minkwell,,,,,,,
Stand_130_GNN_87589,Minkwell,,,,,,,
Stand_46_GNN_24201,Minkwell,,,,,,,
Stand_160_GNN_129921,Dinzer,,,,,,,
Stand_67_GNN_11955,Minkwell,,,,,,,
Stand_236_GNN_105669,Dinzer,,,,,,,
Stand_184_GNN_25306,Minkwell,,,,,,,
Stand_66_GNN_78660,Minkwell,,,,,,,
Stand_78_GNN_25253,Dinzer,,,,,,,
Stand_70_GNN_92840,Minkwell,,,,,,,
Stand_153_GNN_78642,Dinzer,,,,,,,
Stand_61_GNN_136495,Dinzer,,,,,,,
Stand_123_GNN_9895,Dinzer,,,,,,,
Stand_283_GNN_85910,Minkwell,,,,,,,
Stand_45_GNN_85910,Minkwell,,,,,,,
Stand_59_GNN_127780,Dinzer,,,,,,,
Stand_7_GNN_13970,Dinzer,,,,,,,
Stand_94_GNN_84088,Dinzer,,,,,,,
Stand_296_GNN_20674,Minkwell,,,,,,,
Stand_90_GNN_8994,Dinzer,,,,,,,
Stand_194_GNN_24403,Dinzer,,,,,,,
Stand_4_GNN_149836,Dinzer,,,,,,,
Stand_4_GNN_87958,Dinzer,,,,,,,
Stand_119_GNN_80413,Minkwell,,,,,,,
Stand_35_GNN_83057,Minkwell,,,,,,,
Stand_188_GNN_145522,Dinzer,,,,,,,
Stand_180_GNN_83057,Dinzer,,,,,,,
Stand_282_GNN_130578,Dinzer,,,,,,,
Stand_151_GNN_8277,Dinzer,,,,,,,
Stand_275_GNN_13390,Minkwell,,,,,,,
Stand_290_GNN_8685,Minkwell,,,,,,,
Stand_209_GNN_137341,Dinzer,,,,,,,
Stand_190_GNN_136333,Dinzer,,,,,,,
Stand_127_GNN_78788,Dinzer,,,,,,,
Stand_127_GNN_78787,Dinzer,,,,,,,
Stand_160_GNN_137234,Dinzer,,,,,,,
Stand_130_GNN_14234,Minkwell,,,,,,,
Stand_134_GNN_20740,Minkwell,,,,,,,
Stand_37_GNN_87589,Minkwell,,,,,,,
Stand_3_GNN_24782,Dinzer,,,,,,,
Stand_37_GNN_141180,Minkwell,,,,,,,
Stand_84_GNN_21148,Dinzer,,,,,,,
Stand_11_GNN_14451,Minkwell,,,,,,,
Stand_93_GNN_24481,Dinzer,,,,,,,
Stand_149_GNN_9057,Minkwell,,,,,,,
Stand_4_GNN_14525,Dinzer,,,,,,,
Stand_167_GNN_128648,Minkwell,,,,,,,
Stand_119_GNN_127780,Minkwell,,,,,,,
Stand_172_GNN_8685,Minkwell,,,,,,,
Stand_72_GNN_137256,Minkwell,,,,,,,
Stand_151_GNN_137417,Dinzer,,,,,,,
Stand_77_GNN_8959,Dinzer,,,,,,,
Stand_135_GNN_145350,Minkwell,,,,,,,
Stand_50_GNN_13239,Minkwell,,,,,,,
Stand_100_GNN_9024,Dinzer,,,,,,,
Stand_63_GNN_140722,Dinzer,,,,,,,
Stand_74_GNN_25150,Dinzer,,,,,,,
Stand_19_GNN_82721,Dinzer,,,,,,,
Stand_288_GNN_24945,Minkwell,,,,,,,
Stand_96_GNN_25088,Dinzer,,,,,,,
Stand_6_GNN_84334,Minkwell,,,,,,,
Stand_101_GNN_130578,Dinzer,,,,,,,
Stand_122_GNN_13574,Dinzer,,,,,,,
Stand_33_GNN_24817,Dinzer,,,,,,,
Stand_185_GNN_25119,Dinzer,,,,,,,
Stand_28_GNN_87655,Dinzer,,,,,,,
Stand_119_GNN_133652,Minkwell,,,,,,,
Stand_106_GNN_24403,Minkwell,,,,,,,
Stand_103_GNN_25120,Dinzer,,,,,,,
Stand_123_GNN_24218,Dinzer,,,,,,,
Stand_244_GNN_14451,Dinzer,,,,,,,
Stand_244_GNN_14452,Dinzer,,,,,,,
Stand_28_GNN_9057,Dinzer,,,,,,,
Stand_37_GNN_137492,Minkwell,,,,,,,
Stand_30_GNN_84088,Dinzer,,,,,,,
Stand_197_GNN_130578,Dinzer,,,,,,,
Stand_23_GNN_25088,Dinzer,,,,,,,
Stand_73_GNN_14600,Minkwell,,,,,,,
Stand_46_GNN_14452,Minkwell,,,,,,,
Stand_24_GNN_84088,Rock outcrop,,,,,,,
Stand_17_GNN_14345,Dinzer,,,,,,,
Stand_131_GNN_9024,Minkwell,,,,,,,
Stand_180_GNN_84088,Dinzer,,,,,,,
Stand_214_GNN_94106,Dinzer,,,,,,,
Stand_2_GNN_25054,Minkwell,,,,,,,
Stand_137_GNN_9024,Dinzer,,,,,,,
Stand_70_GNN_25172,Minkwell,,,,,,,
Stand_57_GNN_24441,Minkwell,,,,,,,
Stand_118_GNN_145200,Dinzer,,,,,,,
Stand_91_GNN_20863,Dinzer,,,,,,,
Stand_12_GNN_137492,Minkwell,,,,,,,
Stand_25_GNN_140722,Dinzer,,,,,,,
Stand_286_GNN_14452,Minkwell,,,,,,,
Stand_57_GNN_8685,Minkwell,,,,,,,
Stand_296_GNN_24945,Minkwell,,,,,,,
Stand_162_GNN_83057,Dinzer,,,,,,,
Stand_57_GNN_14291,Minkwell,,,,,,,
Stand_63_GNN_9023,Dinzer,,,,,,,
Stand_101_GNN_25021,Dinzer,,,,,,,
Stand_92_GNN_145048,Dinzer,,,,,,,
Stand_30_GNN_14346,Dinzer,,,,,,,
Stand_72_GNN_12554,Minkwell,,,,,,,
Stand_240_GNN_26661,Dinzer,,,,,,,
Stand_67_GNN_25120,Minkwell,,,,,,,
Stand_214_GNN_137471,Dinzer,,,,,,,
Stand_42_GNN_13575,Minkwell,,,,,,,
Stand_6_GNN_14453,Minkwell,,,,,,,
Stand_5_GNN_8797,Dinzer,,,,,,,
Stand_12_GNN_14451,Minkwell,,,,,,,
Stand_15_GNN_24403,Minkwell,,,,,,,
Stand_266_GNN_73143,Rock outcrop,,,,,,,
Stand_5_GNN_8798,Dinzer,,,,,,,
Stand_61_GNN_131381,Dinzer,,,,,,,
Stand_100_GNN_137472,Dinzer,,,,,,,
Stand_147_GNN_14528,Minkwell,,,,,,,
Stand_125_GNN_145522,Dinzer,,,,,,,
Stand_2_GNN_9091,Minkwell,,,,,,,
Stand_133_GNN_13302,Dinzer,,,,,,,
Stand_18_GNN_137363,Dinzer,,,,,,,
Stand_12_GNN_14453,Minkwell,,,,,,,
Stand_53_GNN_8711,Minkwell,,,,,,,
Stand_300_GNN_14452,Minkwell,,,,,,,
Stand_200_GNN_25120,Minkwell,,,,,,,
Stand_46_GNN_85910,Minkwell,,,,,,,
Stand_275_GNN_73788,Minkwell,,,,,,,
Stand_302_GNN_13575,Dinzer,,,,,,,
Stand_214_GNN_141226,Minkwell,,,,,,,
Stand_77_GNN_9057,Dinzer,,,,,,,
Stand_20_GNN_84053,Dinzer,,,,,,,
Stand_293_GNN_137417,Minkwell,,,,,,,
Stand_82_GNN_85910,Minkwell,,,,,,,
Stand_67_GNN_135336,Minkwell,,,,,,,
Stand_25_GNN_14525,Dinzer,,,,,,,
Stand_129_GNN_25195,Minkwell,,,,,,,
Stand_215_GNN_94569,Minkwell,,,,,,,
Stand_143_GNN_133913,Minkwell,,,,,,,
Stand_81_GNN_132244,Minkwell,,,,,,,
Stand_86_GNN_78828,Dinzer,,,,,,,
Stand_103_GNN_14528,Dinzer,,,,,,,
Stand_236_GNN_25088,Rock outcrop,,,,,,,
Stand_15_GNN_25336,Minkwell,,,,,,,
Stand_3_GNN_137213,Dinzer,,,,,,,
Stand_99_GNN_24240,Minkwell,,,,,,,
Stand_89_GNN_129875,Minkwell,,,,,,,
Stand_42_GNN_137246,Minkwell,,,,,,,
Stand_42_GNN_137244,Minkwell,,,,,,,
Stand_61_GNN_24481,Dinzer,,,,,,,
Stand_73_GNN_12833,Dinzer,,,,,,,
Stand_2_GNN_14453,Minkwell,,,,,,,
Stand_190_GNN_9057,Dinzer,,,,,,,
Stand_96_GNN_130578,Dinzer,,,,,,,
Stand_49_GNN_9024,Minkwell,,,,,,,
Stand_270_GNN_2325,Minkwell,,,,,,,
Stand_101_GNN_8959,Dinzer,,,,,,,
Stand_213_GNN_20806,Minkwell,,,,,,,
Stand_55_GNN_20674,Minkwell,,,,,,,
Stand_107_GNN_9024,Minkwell,,,,,,,
Stand_184_GNN_13239,Minkwell,,,,,,,
Stand_262_GNN_84328,Dinzer,,,,,,,
Stand_118_GNN_14234,Dinzer,,,,,,,
Stand_136_GNN_135449,Minkwell,,,,,,,
Stand_94_GNN_13122,Dinzer,,,,,,,
Stand_85_GNN_93088,Dinzer,,,,,,,
Stand_76_GNN_78788,Dinzer,,,,,,,
Stand_287_GNN_2946,Dinzer,,,,,,,
Stand_76_GNN_78787,Dinzer,,,,,,,
Stand_22_GNN_141109,Dinzer,,,,,,,
Stand_196_GNN_25088,Dinzer,,,,,,,
Stand_187_GNN_128648,Dinzer,,,,,,,
Stand_296_GNN_136333,Minkwell,,,,,,,
Stand_61_GNN_9024,Dinzer,,,,,,,
Stand_2_GNN_8142,Minkwell,,,,,,,
Stand_2_GNN_8144,Minkwell,,,,,,,
Stand_61_GNN_9023,Dinzer,,,,,,,
Stand_178_GNN_137491,Rock outcrop,,,,,,,
Stand_227_GNN_21209,Dinzer,,,,,,,
Stand_64_GNN_14345,Minkwell,,,,,,,
Stand_2_GNN_141226,Minkwell,,,,,,,
Stand_36_GNN_149362,Dinzer,,,,,,,
Stand_277_GNN_24981,Dinzer,,,,,,,
Stand_19_GNN_84053,Dinzer,,,,,,,
Stand_128_GNN_145522,Dinzer,,,,,,,
Stand_49_GNN_128648,Minkwell,,,,,,,
Stand_53_GNN_21274,Minkwell,,,,,,,
Stand_97_GNN_24240,Dinzer,,,,,,,
Stand_3_GNN_25150,Dinzer,,,,,,,
Stand_119_GNN_9024,Minkwell,,,,,,,
Stand_61_GNN_14452,Dinzer,,,,,,,
Stand_61_GNN_14451,Dinzer,,,,,,,
Stand_82_GNN_12476,Minkwell,,,,,,,
Stand_154_GNN_73143,Dinzer,,,,,,,
Stand_9_GNN_135658,Minkwell,,,,,,,
Stand_8_GNN_9895,Dinzer,,,,,,,
Stand_108_GNN_2936,Minkwell,,,,,,,
Stand_164_GNN_25253,Dinzer,,,,,,,
Stand_37_GNN_9024,Minkwell,,,,,,,
Stand_177_GNN_14019,Dinzer,,,,,,,
Stand_129_GNN_81141,Minkwell,,,,,,,
Stand_23_GNN_9895,Dinzer,,,,,,,
Stand_21_GNN_83057,Dinzer,,,,,,,
Stand_64_GNN_132244,Dinzer,,,,,,,
Stand_62_GNN_8867,Dinzer,,,,,,,
Stand_56_GNN_137268,Minkwell,,,,,,,
Stand_170_GNN_92825,Minkwell,,,,,,,
Stand_11_GNN_9057,Minkwell,,,,,,,
Stand_54_GNN_14019,Minkwell,,,,,,,
Stand_36_GNN_14347,Dinzer,,,,,,,
Stand_36_GNN_14346,Dinzer,,,,,,,
Stand_104_GNN_14780,Dinzer,,,,,,,
Stand_215_GNN_14234,Minkwell,,,,,,,
Stand_9_GNN_14499,Minkwell,,,,,,,
Stand_60_GNN_8959,Minkwell,,,,,,,
Stand_151_GNN_9023,Dinzer,,,,,,,
Stand_216_GNN_83057,Dinzer,,,,,,,
Stand_72_GNN_13091,Minkwell,,,,,,,
Stand_112_GNN_25020,Minkwell,,,,,,,
Stand_226_GNN_86176,Dinzer,,,,,,,
Stand_83_GNN_93088,Dinzer,,,,,,,
Stand_154_GNN_16738,Dinzer,,,,,,,
Stand_147_GNN_24482,Minkwell,,,,,,,
Stand_87_GNN_24641,Rock outcrop,,,,,,,
Stand_130_GNN_137471,Minkwell,,,,,,,
Stand_115_GNN_13334,Minkwell,,,,,,,
Stand_144_GNN_140973,Minkwell,,,,,,,
Stand_76_GNN_21177,Dinzer,,,,,,,
Stand_2_GNN_145213,Minkwell,,,,,,,
Stand_104_GNN_14563,Dinzer,,,,,,,
Stand_164_GNN_137341,Dinzer,,,,,,,
Stand_55_GNN_149252,Minkwell,,,,,,,
Stand_103_GNN_24403,Dinzer,,,,,,,
Stand_30_GNN_24981,Dinzer,,,,,,,
Stand_104_GNN_20760,Dinzer,,,,,,,
Stand_101_GNN_137268,Dinzer,,,,,,,
Stand_132_GNN_25150,Dinzer,,,,,,,
Stand_149_GNN_133889,Minkwell,,,,,,,
Stand_4_GNN_8601,Dinzer,,,,,,,
Stand_6_GNN_13091,Minkwell,,,,,,,
Stand_139_GNN_137417,Dinzer,,,,,,,
Stand_7_GNN_14447,Dinzer,,,,,,,
Stand_155_GNN_25119,Rock outcrop,,,,,,,
Stand_195_GNN_14528,Minkwell,,,,,,,
Stand_89_GNN_137417,Minkwell,,,,,,,
Stand_112_GNN_2930,Minkwell,,,,,,,
Stand_21_GNN_84088,Dinzer,,,,,,,
Stand_101_GNN_137000,Dinzer,,,,,,,
Stand_2_GNN_12194,Minkwell,,,,,,,
Stand_2_GNN_12197,Minkwell,,,,,,,
Stand_122_GNN_9157,Dinzer,,,,,,,
Stand_200_GNN_137268,Minkwell,,,,,,,
Stand_144_GNN_23446,Minkwell,,,,,,,
Stand_301_GNN_84291,Minkwell,,,,,,,
Stand_204_GNN_145522,Minkwell,,,,,,,
Stand_150_GNN_24403,Minkwell,,,,,,,
Stand_286_GNN_25120,Minkwell,,,,,,,
Stand_108_GNN_21307,Minkwell,,,,,,,
Stand_7_GNN_137234,Dinzer,,,,,,,
Stand_62_GNN_85910,Dinzer,,,,,,,
Stand_2_GNN_23697,Minkwell,,,,,,,
Stand_137_GNN_131215,Dinzer,,,,,,,
Stand_73_GNN_13303,Minkwell,,,,,,,
Stand_77_GNN_130578,Dinzer,,,,,,,
Stand_180_GNN_21209,Dinzer,,,,,,,
Stand_32_GNN_24945,Minkwell,,,,,,,
Stand_295_GNN_11955,Minkwell,,,,,,,
Stand_224_GNN_25120,Dinzer,,,,,,,
Stand_17_GNN_25119,Dinzer,,,,,,,
Stand_301_GNN_129875,Minkwell,,,,,,,
Stand_177_GNN_25150,Dinzer,,,,,,,
Stand_206_GNN_21178,Minkwell,,,,,,,
Stand_58_GNN_81101,Minkwell,,,,,,,
Stand_43_GNN_137472,Minkwell,,,,,,,
Stand_58_GNN_81109,Dinzer,,,,,,,
Stand_0_GNN_2331,Dinzer,,,,,,,
Stand_18_GNN_25150,Dinzer,,,,,,,
Stand_207_GNN_84088,Dinzer,,,,,,,
Stand_131_GNN_141226,Minkwell,,,,,,,
Stand_116_GNN_84088,Dinzer,,,,,,,
Stand_26_GNN_84088,Dinzer,,,,,,,
Stand_211_GNN_24240,Minkwell,,,,,,,
Stand_297_GNN_14528,Minkwell,,,,,,,
Stand_61_GNN_23423,Dinzer,,,,,,,
Stand_287_GNN_149408,Dinzer,,,,,,,
Stand_91_GNN_82721,Dinzer,,,,,,,
Stand_187_GNN_145522,Dinzer,,,,,,,
Stand_43_GNN_8959,Minkwell,,,,,,,
Stand_130_GNN_141226,Minkwell,,,,,,,
Stand_7_GNN_87589,Dinzer,,,,,,,
Stand_166_GNN_2331,Minkwell,,,,,,,
Stand_210_GNN_11892,Dinzer,,,,,,,
Stand_120_GNN_137472,Minkwell,,,,,,,
Stand_25_GNN_9023,Dinzer,,,,,,,
Stand_62_GNN_14451,Dinzer,,,,,,,
Stand_62_GNN_14452,Dinzer,,,,,,,
Stand_83_GNN_20790,Dinzer,,,,,,,
Stand_108_GNN_23651,Dinzer,,,,,,,
Stand_227_GNN_14451,Dinzer,,,,,,,
Stand_227_GNN_14452,Dinzer,,,,,,,
Stand_5_GNN_87655,Dinzer,,,,,,,
Stand_294_GNN_94106,Minkwell,,,,,,,
Stand_19_GNN_145614,Dinzer,,,,,,,
Stand_25_GNN_8994,Dinzer,,,,,,,
Stand_272_GNN_25926,Minkwell,,,,,,,
Stand_2_GNN_20646,Minkwell,,,,,,,
Stand_242_GNN_141226,Minkwell,,,,,,,
Stand_79_GNN_133889,Dinzer,,,,,,,
Stand_19_GNN_137213,Dinzer,,,,,,,
Stand_45_GNN_24402,Minkwell,,,,,,,
Stand_105_GNN_14347,Minkwell,,,,,,,
Stand_147_GNN_25053,Minkwell,,,,,,,
Stand_107_GNN_8508,Minkwell,,,,,,,
Stand_78_GNN_14600,Dinzer,,,,,,,
Stand_239_GNN_145614,Dinzer,,,,,,,
Stand_286_GNN_20674,Minkwell,,,,,,,
Stand_197_GNN_137444,Dinzer,,,,,,,
Stand_94_GNN_14291,Dinzer,,,,,,,
Stand_256_GNN_80265,Dinzer,,,,,,,
Stand_61_GNN_145048,Dinzer,,,,,,,
Stand_135_GNN_129875,Minkwell,,,,,,,
Stand_3_GNN_20888,Dinzer,,,,,,,
Stand_264_GNN_25052,Dinzer,,,,,,,
Stand_101_GNN_129875,Dinzer,,,,,,,
Stand_169_GNN_84334,Dinzer,,,,,,,
Stand_47_GNN_133913,Minkwell,,,,,,,
Stand_20_GNN_82240,Dinzer,,,,,,,
Stand_6_GNN_2931,Minkwell,,,,,,,
Stand_264_GNN_137472,Minkwell,,,,,,,
Stand_264_GNN_137471,Minkwell,,,,,,,
Stand_20_GNN_141180,Dinzer,,,,,,,
Stand_135_GNN_8105,Minkwell,,,,,,,
Stand_132_GNN_133913,Dinzer,,,,,,,
Stand_246_GNN_14452,Dinzer,,,,,,,
Stand_72_GNN_14451,Dinzer,,,,,,,
Stand_123_GNN_133151,Dinzer,,,,,,,
Stand_37_GNN_25172,Minkwell,,,,,,,
Stand_87_GNN_84328,Rock outcrop,,,,,,,
Stand_129_GNN_82600,Minkwell,,,,,,,
Stand_204_GNN_8994,Minkwell,,,,,,,
Stand_78_GNN_24237,Dinzer,,,,,,,
Stand_266_GNN_145200,Rock outcrop,,,,,,,
Stand_287_GNN_78642,Dinzer,,,,,,,
Stand_96_GNN_137267,Dinzer,,,,,,,
Stand_196_GNN_78788,Dinzer,,,,,,,
Stand_29_GNN_137506,Dinzer,,,,,,,
Stand_88_GNN_149321,Dinzer,,,,,,,
Stand_205_GNN_85910,Minkwell,,,,,,,
Stand_201_GNN_93801,Minkwell,,,,,,,
Stand_94_GNN_20760,Dinzer,,,,,,,
Stand_5_GNN_20888,Dinzer,,,,,,,
Stand_67_GNN_8048,Minkwell,,,,,,,
Stand_296_GNN_8685,Minkwell,,,,,,,
Stand_27_GNN_145200,Dinzer,,,,,,,
Stand_264_GNN_78788,Dinzer,,,,,,,
Stand_80_GNN_21177,Dinzer,,,,,,,
Stand_20_GNN_137492,Dinzer,,,,,,,
Stand_90_GNN_93087,Dinzer,,,,,,,
Stand_112_GNN_8686,Minkwell,,,,,,,
Stand_104_GNN_145213,Dinzer,,,,,,,
Stand_202_GNN_149639,Dinzer,,,,,,,
Stand_90_GNN_93088,Dinzer,,,,,,,
Stand_176_GNN_149352,Dinzer,,,,,,,
Stand_191_GNN_14121,Minkwell,,,,,,,
Stand_169_GNN_92840,Dinzer,,,,,,,
Stand_285_GNN_25253,Dinzer,,,,,,,
Stand_4_GNN_137444,Dinzer,,,,,,,
Stand_128_GNN_84088,Dinzer,,,,,,,
Stand_81_GNN_137417,Minkwell,,,,,,,
Stand_2_GNN_12293,Minkwell,,,,,,,
Stand_99_GNN_136333,Minkwell,,,,,,,
Stand_204_GNN_137417,Minkwell,,,,,,,
Stand_138_GNN_137526,Dinzer,,,,,,,
Stand_283_GNN_137417,Minkwell,,,,,,,
Stand_208_GNN_21178,Dinzer,,,,,,,
Stand_35_GNN_133151,Minkwell,,,,,,,
Stand_182_GNN_81439,Dinzer,,,,,,,
Stand_132_GNN_137444,Dinzer,,,,,,,
Stand_18_GNN_149418,Dinzer,,,,,,,
Stand_233_GNN_25088,Dinzer,,,,,,,
Stand_95_GNN_82600,Dinzer,,,,,,,
Stand_48_GNN_137471,Minkwell,,,,,,,
Stand_66_GNN_149039,Minkwell,,,,,,,
Stand_94_GNN_14451,Dinzer,,,,,,,
Stand_294_GNN_133151,Minkwell,,,,,,,
Stand_97_GNN_24817,Dinzer,,,,,,,
Stand_21_GNN_24237,Dinzer,,,,,,,
Stand_248_GNN_25119,Dinzer,,,,,,,
Stand_50_GNN_24337,Minkwell,,,,,,,
Stand_26_GNN_24218,Dinzer,,,,,,,
Stand_7_GNN_150017,Dinzer,,,,,,,
Stand_135_GNN_24402,Minkwell,,,,,,,
Stand_221_GNN_136333,Minkwell,,,,,,,
Stand_181_GNN_25120,Minkwell,,,,,,,
Stand_227_GNN_2932,Dinzer,,,,,,,
Stand_236_GNN_145522,Dinzer,,,,,,,
Stand_243_GNN_140878,Minkwell,,,,,,,
Stand_214_GNN_137492,Minkwell,,,,,,,
Stand_25_GNN_25119,Dinzer,,,,,,,
Stand_5_GNN_134994,Dinzer,,,,,,,
Stand_229_GNN_25172,Minkwell,,,,,,,
Stand_131_GNN_145350,Minkwell,,,,,,,
Stand_122_GNN_94106,Dinzer,,,,,,,
Stand_123_GNN_23722,Dinzer,,,,,,,
Stand_25_GNN_85910,Dinzer,,,,,,,
Stand_77_GNN_93859,Dinzer,,,,,,,
Stand_114_GNN_21178,Minkwell,,,,,,,
Stand_90_GNN_80730,Dinzer,,,,,,,
Stand_222_GNN_23875,Minkwell,,,,,,,
Stand_95_GNN_2937,Dinzer,,,,,,,
Stand_80_GNN_145522,Dinzer,,,,,,,
Stand_191_GNN_100761,Minkwell,,,,,,,
Stand_37_GNN_13574,Minkwell,,,,,,,
Stand_37_GNN_13575,Minkwell,,,,,,,
Stand_99_GNN_14345,Minkwell,,,,,,,
Stand_33_GNN_87589,Dinzer,,,,,,,
Stand_120_GNN_137268,Minkwell,,,,,,,
Stand_276_GNN_12111,Minkwell,,,,,,,
Stand_283_GNN_23423,Minkwell,,,,,,,
Stand_159_GNN_25088,Rock outcrop,,,,,,,
Stand_171_GNN_133151,Dinzer,,,,,,,
Stand_68_GNN_140973,Minkwell,,,,,,,
Stand_214_GNN_14452,Minkwell,,,,,,,
Stand_214_GNN_14451,Minkwell,,,,,,,
Stand_194_GNN_82600,Dinzer,,,,,,,
Stand_163_GNN_21178,Minkwell,,,,,,,
Stand_234_GNN_23651,Dinzer,,,,,,,
Stand_209_GNN_21148,Dinzer,,,,,,,
Stand_71_GNN_141180,Minkwell,,,,,,,
Stand_180_GNN_82600,Dinzer,,,,,,,
Stand_88_GNN_24203,Dinzer,,,,,,,
Stand_247_GNN_14525,Dinzer,,,,,,,
Stand_53_GNN_13921,Minkwell,,,,,,,
Stand_167_GNN_8077,Minkwell,,,,,,,
Stand_168_GNN_12833,Minkwell,,,,,,,
Stand_51_GNN_8685,Minkwell,,,,,,,
Stand_130_GNN_14452,Minkwell,,,,,,,
Stand_130_GNN_14451,Minkwell,,,,,,,
Stand_91_GNN_84053,Dinzer,,,,,,,
Stand_166_GNN_13390,Minkwell,,,,,,,
Stand_12_GNN_24817,Minkwell,,,,,,,
Stand_148_GNN_8533,Dinzer,,,,,,,
Stand_3_GNN_137234,Dinzer,,,,,,,
Stand_275_GNN_16511,Minkwell,,,,,,,
Stand_4_GNN_87589,Dinzer,,,,,,,
Stand_162_GNN_137417,Dinzer,,,,,,,
Stand_40_GNN_20760,Minkwell,,,,,,,
Stand_220_GNN_25120,Minkwell,,,,,,,
Stand_18_GNN_2642,Dinzer,,,,,,,
Stand_50_GNN_8533,Minkwell,,,,,,,
Stand_162_GNN_145522,Dinzer,,,,,,,
Stand_21_GNN_127780,Dinzer,,,,,,,
Stand_59_GNN_24981,Dinzer,,,,,,,
Stand_276_GNN_8172,Minkwell,,,,,,,
Stand_201_GNN_136333,Minkwell,,,,,,,
Stand_33_GNN_78643,Dinzer,,,,,,,
Stand_80_GNN_25253,Dinzer,,,,,,,
Stand_74_GNN_2331,Dinzer,,,,,,,
Stand_53_GNN_8191,Minkwell,,,,,,,
Stand_122_GNN_78788,Dinzer,,,,,,,
Stand_91_GNN_87655,Dinzer,,,,,,,
Stand_22_GNN_78787,Dinzer,,,,,,,
Stand_67_GNN_137256,Minkwell,,,,,,,
Stand_53_GNN_9024,Minkwell,,,,,,,
Stand_22_GNN_141169,Dinzer,,,,,,,
Stand_22_GNN_78788,Dinzer,,,,,,,
Stand_142_GNN_94106,Minkwell,,,,,,,
Stand_53_GNN_145213,Minkwell,,,,,,,
Stand_2_GNN_148989,Minkwell,,,,,,,
Stand_38_GNN_25195,Minkwell,,,,,,,
Stand_84_GNN_84088,Dinzer,,,,,,,
Stand_266_GNN_25119,Rock outcrop,,,,,,,
Stand_10_GNN_84328,Dinzer,,,,,,,
Stand_144_GNN_21178,Minkwell,,,,,,,
Stand_221_GNN_141180,Minkwell,,,,,,,
Stand_90_GNN_149512,Dinzer,,,,,,,
Stand_105_GNN_82596,Minkwell,,,,,,,
Stand_17_GNN_133151,Dinzer,,,,,,,
Stand_162_GNN_25150,Dinzer,,,,,,,
Stand_240_GNN_29475,Dinzer,,,,,,,
Stand_44_GNN_145213,Minkwell,,,,,,,
Stand_87_GNN_150017,Rock outcrop,,,,,,,
Stand_6_GNN_25090,Minkwell,,,,,,,
Stand_86_GNN_129921,Dinzer,,,,,,,
Stand_118_GNN_2929,Dinzer,,,,,,,
Stand_118_GNN_2928,Dinzer,,,,,,,
Stand_49_GNN_14451,Minkwell,,,,,,,
Stand_290_GNN_20674,Minkwell,,,,,,,
Stand_49_GNN_14452,Minkwell,,,,,,,
Stand_188_GNN_21178,Dinzer,,,,,,,
Stand_61_GNN_23471,Dinzer,,,,,,,
Stand_10_GNN_131381,Dinzer,,,,,,,
Stand_190_GNN_137471,Dinzer,,,,,,,
Stand_67_GNN_84291,Minkwell,,,,,,,
Stand_62_GNN_25088,Dinzer,,,,,,,
Stand_164_GNN_145381,Dinzer,,,,,,,
Stand_7_GNN_78643,Dinzer,,,,,,,
Stand_37_GNN_2928,Minkwell,,,,,,,
Stand_293_GNN_14452,Minkwell,,,,,,,
Stand_208_GNN_129875,Minkwell,,,,,,,
Stand_53_GNN_2831,Minkwell,,,,,,,
Stand_266_GNN_150017,Rock outcrop,,,,,,,
Stand_289_GNN_85910,Minkwell,,,,,,,
Stand_186_GNN_9024,Minkwell,,,,,,,
Stand_136_GNN_107055,Minkwell,,,,,,,
Stand_96_GNN_24259,Dinzer,,,,,,,
Stand_274_GNN_73774,Minkwell,,,,,,,
Stand_72_GNN_136333,Dinzer,,,,,,,
Stand_188_GNN_25253,Dinzer,,,,,,,
Stand_77_GNN_128648,Dinzer,,,,,,,
Stand_260_GNN_137526,Dinzer,,,,,,,
Stand_161_GNN_14452,Dinzer,,,,,,,
Stand_212_GNN_2932,Dinzer,,,,,,,
Stand_299_GNN_24218,Minkwell,,,,,,,
Stand_16_GNN_9024,Minkwell,,,,,,,
Stand_302_GNN_81101,Dinzer,,,,,,,
Stand_5_GNN_25119,Dinzer,,,,,,,
Stand_20_GNN_93088,Dinzer,,,,,,,
Stand_53_GNN_137268,Minkwell,,,,,,,
Stand_114_GNN_24402,Minkwell,,,,,,,
Stand_25_GNN_84328,Dinzer,,,,,,,
Stand_265_GNN_25119,Dinzer,,,,,,,
Stand_23_GNN_149418,Dinzer,,,,,,,
Stand_181_GNN_136333,Minkwell,,,,,,,
Stand_130_GNN_137492,Minkwell,,,,,,,
Stand_53_GNN_137265,Minkwell,,,,,,,
